,Date,Timestamp,Liquity,Liquity,Liquity,Liquity,Liquity,Liquity
,,,CDP,CDP,CDP,CDP,CDP,CDP
,,,ethereum,Total,ethereum,Total,ethereum,Total
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens,Tokens
,,,,,WETH,WETH,WETH,WETH
,09/12/2021,1639008000,2205421392.0107427,2205421392.0107427,2205421392.0107427,2205421392.0107427,499226.1530963634,499226.1530963634
,10/12/2021,1639094400,2079673208.6169996,2079673208.6169996,2079673208.6169996,2079673208.6169996,499959.9028331505,499959.9028331505
,11/12/2021,1639180800,1962103934.9154606,1962103934.9154606,1962103934.9154606,1962103934.9154606,500366.9507323945,500366.9507323945
,12/12/2021,1639267200,2032080497.2244406,2032080497.2244406,2032080497.2244406,2032080497.2244406,500417.5309668956,500417.5309668956
,13/12/2021,1639353600,2034819178.6710696,2034819178.6710696,2034819178.6710696,2034819178.6710696,492041.79913989484,492041.79913989484
,14/12/2021,1639440000,1862764720.723343,1862764720.723343,1862764720.723343,1862764720.723343,491442.7819552931,491442.7819552931
,15/12/2021,1639526400,1891087954.8441498,1891087954.8441498,1891087954.8441498,1891087954.8441498,492472.10405343503,492472.10405343503
,16/12/2021,1639612800,1968926126.0531266,1968926126.0531266,1968926126.0531266,1968926126.0531266,491241.67952903063,491241.67952903063
,17/12/2021,1639699200,1954256657.7982066,1954256657.7982066,1954256657.7982066,1954256657.7982066,491145.1321188361,491145.1321188361
,18/12/2021,1639785600,1906069586.6761456,1906069586.6761456,1906069586.6761456,1906069586.6761456,490889.4114116407,490889.4114116407
,19/12/2021,1639872000,1964614129.219671,1964614129.219671,1964614129.219671,1964614129.219671,494145.5838149171,494145.5838149171
,20/12/2021,1639958400,1950631774.072222,1950631774.072222,1950631774.072222,1950631774.072222,494504.35633146466,494504.35633146466
,21/12/2021,1640044800,1961833271.3542285,1961833271.3542285,1961833271.3542285,1961833271.3542285,495993.60648695147,495993.60648695147
,22/12/2021,1640131200,1921394589.271064,1921394589.271064,1921394589.271064,1921394589.271064,476246.97028617637,476246.97028617637
,23/12/2021,1640217600,1955271022.678632,1955271022.678632,1955271022.678632,1955271022.678632,488586.8983601828,488586.8983601828
,24/12/2021,1640304000,2016689469.1211567,2016689469.1211567,2016689469.1211567,2016689469.1211567,490058.67737197626,490058.67737197626
,25/12/2021,1640390400,1986225374.8506672,1986225374.8506672,1986225374.8506672,1986225374.8506672,490692.5675306752,490692.5675306752
,26/12/2021,1640476800,2013479064.1188715,2013479064.1188715,2013479064.1188715,2013479064.1188715,491060.1165579026,491060.1165579026
,27/12/2021,1640563200,1992171787.4740298,1992171787.4740298,1992171787.4740298,1992171787.4740298,488779.3561216126,488779.3561216126
,28/12/2021,1640649600,1973694486.8556423,1973694486.8556423,1973694486.8556423,1973694486.8556423,489056.3485216126,489056.3485216126
,29/12/2021,1640736000,1863878774.8301892,1863878774.8301892,1863878774.8301892,1863878774.8301892,489578.3874987035,489578.3874987035
,30/12/2021,1640822400,1792051734.240037,1792051734.240037,1792051734.240037,1792051734.240037,490351.07089911617,490351.07089911617
,31/12/2021,1640908800,1830171653.1056347,1830171653.1056347,1830171653.1056347,1830171653.1056347,492038.502597245,492038.502597245
,01/01/2022,1640995200,1814362512.7718265,1814362512.7718265,1814362512.7718265,1814362512.7718265,492228.0705942525,492228.0705942525
,02/01/2022,1641081600,1853183277.1859226,1853183277.1859226,1853183277.1859226,1853183277.1859226,491999.0434939157,491999.0434939157
,03/01/2022,1641168000,1882950639.5332046,1882950639.5332046,1882950639.5332046,1882950639.5332046,491488.29572897864,491488.29572897864
,04/01/2022,1641254400,1852454142.2489598,1852454142.2489598,1852454142.2489598,1852454142.2489598,491257.68853861734,491257.68853861734
,05/01/2022,1641340800,1863574153.928622,1863574153.928622,1863574153.928622,1863574153.928622,490483.95138483413,490483.95138483413
,06/01/2022,1641427200,1747645985.2205472,1747645985.2205472,1747645985.2205472,1747645985.2205472,490753.2637548396,490753.2637548396
,07/01/2022,1641513600,1693683533.5066714,1693683533.5066714,1693683533.5066714,1693683533.5066714,494689.57350803696,494689.57350803696
,08/01/2022,1641600000,1595248097.53562,1595248097.53562,1595248097.53562,1595248097.53562,499975.8975555513,499975.8975555513
,09/01/2022,1641686400,1559949933.8165944,1559949933.8165944,1559949933.8165944,1559949933.8165944,503381.78016244085,503381.78016244085
,10/01/2022,1641772800,1593970653.507259,1593970653.507259,1593970653.507259,1593970653.507259,503952.2259376589,503952.2259376589
,11/01/2022,1641859200,1527551218.6663716,1527551218.6663716,1527551218.6663716,1527551218.6663716,497125.1407252647,497125.1407252647
,12/01/2022,1641945600,1625270663.3755794,1625270663.3755794,1625270663.3755794,1625270663.3755794,501256.9935681949,501256.9935681949
,13/01/2022,1642032000,1686014060.982297,1686014060.982297,1686014060.982297,1686014060.982297,499574.52398065035,499574.52398065035
,14/01/2022,1642118400,1601541176.1867013,1601541176.1867013,1601541176.1867013,1601541176.1867013,491568.8596714266,491568.8596714266
,15/01/2022,1642204800,1625950017.3858516,1625950017.3858516,1625950017.3858516,1625950017.3858516,491648.3781714266,491648.3781714266
,16/01/2022,1642291200,1649749313.9848592,1649749313.9848592,1649749313.9848592,1649749313.9848592,494578.0949508972,494578.0949508972
,17/01/2022,1642377600,1655108366.084124,1655108366.084124,1655108366.084124,1655108366.084124,493545.08144723705,493545.08144723705
,18/01/2022,1642464000,1531265352.220774,1531265352.220774,1531265352.220774,1531265352.220774,476689.63643406227,476689.63643406227
,19/01/2022,1642550400,1516017249.965387,1516017249.965387,1516017249.965387,1516017249.965387,478389.7917214854,478389.7917214854
,20/01/2022,1642636800,1488299106.6909251,1488299106.6909251,1488299106.6909251,1488299106.6909251,478745.1891245437,478745.1891245437
,21/01/2022,1642723200,1351099270.0136547,1351099270.0136547,1351099270.0136547,1351099270.0136547,449222.4036166745,449222.4036166745
,22/01/2022,1642809600,1068748560.348338,1068748560.348338,1068748560.348338,1068748560.348338,417137.7230975911,417137.7230975911
,23/01/2022,1642896000,937820904.1018718,937820904.1018718,937820904.1018718,937820904.1018718,407125.1406985274,407125.1406985274
,24/01/2022,1642982400,1027508639.4846188,1027508639.4846188,1027508639.4846188,1027508639.4846188,407424.6377756264,407424.6377756264
,25/01/2022,1643068800,964825008.2867987,964825008.2867987,964825008.2867987,964825008.2867987,406704.46751540643,406704.46751540643
,26/01/2022,1643155200,1003900764.3286009,1003900764.3286009,1003900764.3286009,1003900764.3286009,411544.37220103753,411544.37220103753
,27/01/2022,1643241600,1077630304.1449697,1077630304.1449697,1077630304.1449697,1077630304.1449697,411996.46132861666,411996.46132861666
,28/01/2022,1643328000,926233481.3140501,926233481.3140501,926233481.3140501,926233481.3140501,398318.3168688074,398318.3168688074
,29/01/2022,1643414400,1016586906.6157484,1016586906.6157484,1016586906.6157484,1016586906.6157484,399090.35850904434,399090.35850904434
,30/01/2022,1643500800,1024834611.3954741,1024834611.3954741,1024834611.3954741,1024834611.3954741,394858.16000904434,394858.16000904434
,31/01/2022,1643587200,1029217784.7845266,1029217784.7845266,1029217784.7845266,1029217784.7845266,393708.79547714244,393708.79547714244
,01/02/2022,1643673600,1054707519.9693031,1054707519.9693031,1054707519.9693031,1054707519.9693031,392868.85714951524,392868.85714951524
,02/02/2022,1643760000,1113496124.476486,1113496124.476486,1113496124.476486,1113496124.476486,397968.5571495152,397968.5571495152
,03/02/2022,1643846400,1057597198.0065566,1057597198.0065566,1057597198.0065566,1057597198.0065566,393063.83141863736,393063.83141863736
,04/02/2022,1643932800,1060838723.5261903,1060838723.5261903,1060838723.5261903,1060838723.5261903,397825.95881863736,397825.95881863736
,05/02/2022,1644019200,1193343084.1021693,1193343084.1021693,1193343084.1021693,1193343084.1021693,401968.19675020437,401968.19675020437
,06/02/2022,1644105600,1201519937.2571764,1201519937.2571764,1201519937.2571764,1201519937.2571764,397885.9039318278,397885.9039318278
,07/02/2022,1644192000,1217762915.4609437,1217762915.4609437,1217762915.4609437,1217762915.4609437,397738.1718318278,397738.1718318278
,08/02/2022,1644278400,1238676365.618078,1238676365.618078,1238676365.618078,1238676365.618078,393780.6350515253,393780.6350515253
,09/02/2022,1644364800,1230462368.823885,1230462368.823885,1230462368.823885,1230462368.823885,392681.12195152533,392681.12195152533
,10/02/2022,1644451200,1272676294.7442403,1272676294.7442403,1272676294.7442403,1272676294.7442403,392537.2109951454,392537.2109951454
,11/02/2022,1644537600,1196013617.2627773,1196013617.2627773,1196013617.2627773,1196013617.2627773,389939.16798582976,389939.16798582976
,12/02/2022,1644624000,1139374996.07969,1139374996.07969,1139374996.07969,1139374996.07969,389516.59638292366,389516.59638292366
,13/02/2022,1644710400,1135421553.780246,1135421553.780246,1135421553.780246,1135421553.780246,389761.33965653525,389761.33965653525
,14/02/2022,1644796800,1126011800.4593303,1126011800.4593303,1126011800.4593303,1126011800.4593303,390204.0407732371,390204.0407732371
,15/02/2022,1644883200,1145369712.0347092,1145369712.0347092,1145369712.0347092,1145369712.0347092,390315.69995082903,390315.69995082903
,16/02/2022,1644969600,1267799257.5772169,1267799257.5772169,1267799257.5772169,1267799257.5772169,398266.96831806615,398266.96831806615
,17/02/2022,1645056000,1251075099.0822947,1251075099.0822947,1251075099.0822947,1251075099.0822947,398157.66831806616,398157.66831806616
,18/02/2022,1645142400,1120680640.0595164,1120680640.0595164,1120680640.0595164,1120680640.0595164,388992.8566180662,388992.8566180662
,19/02/2022,1645228800,1083555680.0410898,1083555680.0410898,1083555680.0410898,1083555680.0410898,388564.797530343,388564.797530343
,20/02/2022,1645315200,1073202307.8391777,1073202307.8391777,1073202307.8391777,1073202307.8391777,389145.9648997685,389145.9648997685
,21/02/2022,1645401600,1024484324.0142472,1024484324.0142472,1024484324.0142472,1024484324.0142472,387542.58457002626,387542.58457002626
,22/02/2022,1645488000,995250557.3725108,995250557.3725108,995250557.3725108,995250557.3725108,385880.16973387206,385880.16973387206
,23/02/2022,1645574400,992848270.2220793,992848270.2220793,992848270.2220793,992848270.2220793,376319.7919206156,376319.7919206156
,24/02/2022,1645660800,1002108635.0156716,1002108635.0156716,1002108635.0156716,1002108635.0156716,385951.8864206156,385951.8864206156
,25/02/2022,1645747200,985999602.7798884,985999602.7798884,985999602.7798884,985999602.7798884,379582.4601957539,379582.4601957539
,26/02/2022,1645833600,1039513419.871643,1039513419.871643,1039513419.871643,1039513419.871643,374966.9657724483,374966.9657724483
,27/02/2022,1645920000,1052521559.70337,1052521559.70337,1052521559.70337,1052521559.70337,378765.64862185024,378765.64862185024
,28/02/2022,1646006400,994766853.8647316,994766853.8647316,994766853.8647316,994766853.8647316,378657.3181218502,378657.3181218502
,01/03/2022,1646092800,1101967515.7080436,1101967515.7080436,1101967515.7080436,1101967515.7080436,378209.90778134693,378209.90778134693
,02/03/2022,1646179200,1130176492.2480612,1130176492.2480612,1130176492.2480612,1130176492.2480612,380999.0366099958,380999.0366099958
,03/03/2022,1646265600,1106804671.9239972,1106804671.9239972,1106804671.9239972,1106804671.9239972,376363.0425579511,376363.0425579511
,04/03/2022,1646352000,1067723098.5757046,1067723098.5757046,1067723098.5757046,1067723098.5757046,376239.69250838814,376239.69250838814
,05/03/2022,1646438400,983147873.6659862,983147873.6659862,983147873.6659862,983147873.6659862,375660.21950311266,375660.21950311266
,06/03/2022,1646524800,996427066.0887781,996427066.0887781,996427066.0887781,996427066.0887781,373357.26370311267,373357.26370311267
,07/03/2022,1646611200,951866750.596273,951866750.596273,951866750.596273,951866750.596273,372362.58429062157,372362.58429062157
,08/03/2022,1646697600,927867848.9227644,927867848.9227644,927867848.9227644,927867848.9227644,372125.08429062157,372125.08429062157
,09/03/2022,1646784000,958086647.9208059,958086647.9208059,958086647.9208059,958086647.9208059,371916.49635135784,371916.49635135784
,10/03/2022,1646870400,1013942236.8356336,1013942236.8356336,1013942236.8356336,1013942236.8356336,371739.663595167,371739.663595167
,11/03/2022,1646956800,969623110.1747252,969623110.1747252,969623110.1747252,969623110.1747252,371564.32292474434,371564.32292474434
,12/03/2022,1647043200,951069285.1516001,951069285.1516001,951069285.1516001,951069285.1516001,371137.4025987872,371137.4025987872
,13/03/2022,1647129600,957120304.8440951,957120304.8440951,957120304.8440951,957120304.8440951,371345.32902573684,371345.32902573684
,14/03/2022,1647216000,932449222.8389138,932449222.8389138,932449222.8389138,932449222.8389138,370873.12975853705,370873.12975853705
,15/03/2022,1647302400,958339945.1068491,958339945.1068491,958339945.1068491,958339945.1068491,370032.5671872245,370032.5671872245
,16/03/2022,1647388800,970839009.7396036,970839009.7396036,970839009.7396036,970839009.7396036,370033.7353456458,370033.7353456458
,17/03/2022,1647475200,1022375346.5119836,1022375346.5119836,1022375346.5119836,1022375346.5119836,369490.07640504075,369490.07640504075
,18/03/2022,1647561600,1035503285.4541639,1035503285.4541639,1035503285.4541639,1035503285.4541639,367452.5331093603,367452.5331093603
,19/03/2022,1647648000,1091069345.6690311,1091069345.6690311,1091069345.6690311,1091069345.6690311,370702.23245359084,370702.23245359084
,20/03/2022,1647734400,1091899805.736263,1091899805.736263,1091899805.736263,1091899805.736263,370765.19979227876,370765.19979227876
,21/03/2022,1647820800,1063623092.0221933,1063623092.0221933,1063623092.0221933,1063623092.0221933,371931.29841705103,371931.29841705103
,22/03/2022,1647907200,1076916807.3879354,1076916807.3879354,1076916807.3879354,1076916807.3879354,371957.29841705103,371957.29841705103
,23/03/2022,1647993600,1103623666.7050624,1103623666.7050624,1103623666.7050624,1103623666.7050624,371204.2577604655,371204.2577604655
,24/03/2022,1648080000,1120489919.8139267,1120489919.8139267,1120489919.8139267,1120489919.8139267,371305.93492193613,371305.93492193613
,25/03/2022,1648166400,1150883350.5153031,1150883350.5153031,1150883350.5153031,1150883350.5153031,370173.2208383627,370173.2208383627
,26/03/2022,1648252800,1147813050.8963418,1147813050.8963418,1147813050.8963418,1147813050.8963418,369657.70526794624,369657.70526794624
,27/03/2022,1648339200,1160404404.3957114,1160404404.3957114,1160404404.3957114,1160404404.3957114,369616.7532189125,369616.7532189125
,28/03/2022,1648425600,1220463687.2405362,1220463687.2405362,1220463687.2405362,1220463687.2405362,371750.30528005806,371750.30528005806
,29/03/2022,1648512000,1244148658.7024183,1244148658.7024183,1244148658.7024183,1244148658.7024183,371965.03788041684,371965.03788041684
,30/03/2022,1648598400,1260915886.5500615,1260915886.5500615,1260915886.5500615,1260915886.5500615,371775.02323382156,371775.02323382156
,31/03/2022,1648684800,1257653620.113752,1257653620.113752,1257653620.113752,1257653620.113752,371564.7005284738,371564.7005284738
